time_s,n_slow_v,n_fast_v,n_bg_v,vdd_healthy_v
6.750000000000e-08,-2.322038803960e-03,9.654921024741e-05,-2.225489593712e-03,1.097774510406e+00
6.775000000000e-08,-2.539684761052e-03,-1.968014491800e-03,-4.507699252852e-03,1.095492300747e+00
6.800000000000e-08,-2.757330718144e-03,-1.565359582922e-03,-4.322690301066e-03,1.095677309699e+00
6.825000000000e-08,-2.974976675236e-03,4.644135714993e-04,-2.510563103737e-03,1.097489436896e+00
6.850000000000e-08,-3.192622632329e-03,-2.581988884817e-03,-5.774611517146e-03,1.094225388483e+00
6.875000000000e-08,-3.410268589421e-03,4.828472445405e-04,-2.927421344880e-03,1.097072578655e+00
6.900000000000e-08,-3.627914546513e-03,-4.618067418316e-04,-4.089721288345e-03,1.095910278712e+00
6.925000000000e-08,-3.845560503605e-03,-1.213111639478e-03,-5.058672143084e-03,1.094941327857e+00
6.950000000000e-08,-4.063206460697e-03,2.455969660170e-03,-1.607236800528e-03,1.098392763199e+00
6.975000000000e-08,-4.280852417790e-03,-1.124094974097e-03,-5.404947391887e-03,1.094595052608e+00
7.000000000000e-08,-4.498498374882e-03,1.582855966840e-03,-2.915642408042e-03,1.097084357592e+00
7.025000000000e-08,-3.916048361257e-03,-2.126459611065e-03,-6.042507972323e-03,1.093957492028e+00
7.050000000000e-08,-3.333598347633e-03,1.724705327360e-03,-1.608893020273e-03,1.098391106980e+00
7.075000000000e-08,-2.751148334008e-03,-2.978587682241e-03,-5.729736016249e-03,1.094270263984e+00
7.100000000000e-08,-2.168698320383e-03,-1.569733794829e-05,-2.184395658332e-03,1.097815604342e+00
7.125000000000e-08,-1.586248306759e-03,1.516425466359e-03,-6.982284039927e-05,1.099930177160e+00
7.150000000000e-08,-1.003798293134e-03,-1.753233193056e-03,-2.757031486190e-03,1.097242968514e+00
7.175000000000e-08,-4.213482795094e-04,-2.582998320805e-03,-3.004346600315e-03,1.096995653400e+00
7.200000000000e-08,1.611017341152e-04,-2.420381470800e-03,-2.259279736685e-03,1.097740720263e+00
7.225000000000e-08,7.435517477399e-04,-2.257433563137e-03,-1.513881815397e-03,1.098486118185e+00
7.250000000000e-08,1.326001761365e-03,1.659077020495e-03,2.985078781859e-03,1.102985078782e+00
7.275000000000e-08,1.491924859406e-03,-9.094231623261e-04,5.825016970801e-04,1.100582501697e+00
7.300000000000e-08,1.657847957448e-03,2.164010333879e-03,3.821858291327e-03,1.103821858291e+00
7.325000000000e-08,1.823771055490e-03,2.617492161290e-03,4.441263216780e-03,1.104441263217e+00
7.350000000000e-08,1.989694153531e-03,-1.068889197167e-03,9.208049563645e-04,1.100920804956e+00
7.375000000000e-08,2.155617251573e-03,-1.454297029992e-03,7.013202215805e-04,1.100701320222e+00
7.400000000000e-08,2.321540349615e-03,-2.958422389128e-03,-6.368820395133e-04,1.099363117960e+00
7.425000000000e-08,2.487463447656e-03,-1.781798140680e-03,7.056653069766e-04,1.100705665307e+00
7.450000000000e-08,2.653386545698e-03,2.154769094670e-03,4.808155640368e-03,1.104808155640e+00
7.475000000000e-08,2.819309643740e-03,-1.295374511751e-03,1.523935131988e-03,1.101523935132e+00
7.500000000000e-08,2.985232741781e-03,-2.995412595814e-03,-1.017985403294e-05,1.099989820146e+00
7.525000000000e-08,2.712321077927e-03,1.031292587368e-03,3.743613665295e-03,1.103743613665e+00
7.550000000000e-08,2.439409414073e-03,2.728343322131e-03,5.167752736204e-03,1.105167752736e+00
7.575000000000e-08,2.166497750219e-03,2.801397651887e-03,4.967895402106e-03,1.104967895402e+00
7.600000000000e-08,1.893586086364e-03,5.298489586061e-04,2.423435044971e-03,1.102423435045e+00
7.625000000000e-08,1.620674422510e-03,2.424467524343e-03,4.045141946854e-03,1.104045141947e+00
7.650000000000e-08,1.347762758656e-03,1.074694714774e-03,2.422457473430e-03,1.102422457473e+00
7.675000000000e-08,1.074851094802e-03,-2.163631107940e-03,-1.088780013139e-03,1.098911219987e+00
7.700000000000e-08,8.019394309476e-04,-1.370781293003e-03,-5.688418620558e-04,1.099431158138e+00
7.725000000000e-08,5.290277670934e-04,-6.414510949676e-06,5.226132561437e-04,1.100522613256e+00
7.750000000000e-08,2.561161032391e-04,8.077478233793e-04,1.063863926618e-03,1.101063863927e+00
7.775000000000e-08,-2.251361707248e-04,-7.328138383808e-04,-9.579500091056e-04,1.099042049991e+00
7.800000000000e-08,-7.063884446888e-04,1.481718937029e-03,7.753304923398e-04,1.100775330492e+00
7.825000000000e-08,-1.187640718653e-03,2.230710319899e-03,1.043069601246e-03,1.101043069601e+00
7.850000000000e-08,-1.668892992617e-03,-2.745995323058e-03,-4.414888315674e-03,1.095585111684e+00
7.875000000000e-08,-2.150145266581e-03,1.023483260366e-03,-1.126662006214e-03,1.098873337994e+00
7.900000000000e-08,-2.631397540545e-03,8.926698491560e-04,-1.738727691389e-03,1.098261272309e+00
7.925000000000e-08,-3.112649814509e-03,7.144459644675e-04,-2.398203850041e-03,1.097601796150e+00
7.950000000000e-08,-3.593902088472e-03,-5.300667881878e-04,-4.123968876660e-03,1.095876031123e+00
7.975000000000e-08,-4.075154362436e-03,9.175691068223e-04,-3.157585255614e-03,1.096842414744e+00
8.000000000000e-08,-4.556406636400e-03,-1.235685136782e-03,-5.792091773183e-03,1.094207908227e+00
