time_s,n_slow_v,n_fast_v,n_bg_v,vdd_healthy_v
6.725000000000e-08,5.000000000000e-03,-2.187458844031e-03,2.812541155969e-03,1.102812541156e+00
6.750000000000e-08,5.000000000000e-03,1.442592078088e-03,6.442592078088e-03,1.106442592078e+00
6.775000000000e-08,4.582218851369e-03,1.574113297679e-04,4.739630181137e-03,1.104739630181e+00
6.800000000000e-08,4.164437702739e-03,2.702747096775e-03,6.867184799514e-03,1.106867184800e+00
6.825000000000e-08,3.746656554108e-03,-9.208367179066e-04,2.825819836201e-03,1.102825819836e+00
6.850000000000e-08,3.328875405477e-03,-1.900509938632e-03,1.428365466845e-03,1.101428365467e+00
6.875000000000e-08,2.911094256847e-03,2.478527893070e-03,5.389622149917e-03,1.105389622150e+00
6.900000000000e-08,2.493313108216e-03,7.324649261706e-04,3.225778034386e-03,1.103225778034e+00
6.925000000000e-08,2.075531959585e-03,-2.998759755224e-03,-9.232277956391e-04,1.099076772204e+00
6.950000000000e-08,1.657750810954e-03,3.912446828979e-04,2.048995493852e-03,1.102048995494e+00
6.975000000000e-08,1.239969662324e-03,-1.811580652480e-03,-5.716109901561e-04,1.099428389010e+00
7.000000000000e-08,8.221885136931e-04,8.978852599324e-04,1.720073773625e-03,1.101720073774e+00
7.025000000000e-08,3.012152409678e-04,1.107408627496e-04,4.119561037174e-04,1.100411956104e+00
7.050000000000e-08,-2.197580317574e-04,-1.820973558906e-04,-4.018553876480e-04,1.099598144612e+00
7.075000000000e-08,-7.407313044827e-04,-2.961745568804e-04,-1.036905861363e-03,1.098963094139e+00
7.100000000000e-08,-1.261704577208e-03,1.141127016697e-03,-1.205775605114e-04,1.099879422439e+00
7.125000000000e-08,-1.782677849933e-03,7.622995061647e-04,-1.020378343769e-03,1.098979621656e+00
7.150000000000e-08,-2.303651122658e-03,-1.057176590291e-03,-3.360827712950e-03,1.096639172287e+00
7.175000000000e-08,-2.824624395384e-03,-2.520679535165e-03,-5.345303930548e-03,1.094654696069e+00
7.200000000000e-08,-3.345597668109e-03,2.804764137270e-03,-5.408335308387e-04,1.099459166469e+00
7.225000000000e-08,-3.866570940834e-03,-2.993272227421e-03,-6.859843168256e-03,1.093140156832e+00
7.250000000000e-08,-4.387544213559e-03,2.520851939022e-03,-1.866692274538e-03,1.098133307725e+00
7.275000000000e-08,-3.743863031837e-03,-4.080768912983e-04,-4.151939923135e-03,1.095848060077e+00
7.300000000000e-08,-3.100181850114e-03,1.990800587250e-03,-1.109381262864e-03,1.098890618737e+00
7.325000000000e-08,-2.456500668391e-03,1.317224701660e-04,-2.324778198225e-03,1.097675221802e+00
7.350000000000e-08,-1.812819486669e-03,3.258973099556e-04,-1.486922176713e-03,1.098513077823e+00
7.375000000000e-08,-1.169138304946e-03,2.713392903432e-03,1.544254598486e-03,1.101544254598e+00
7.400000000000e-08,-5.254571232230e-04,2.164101633837e-04,-3.090469598393e-04,1.099690953040e+00
7.425000000000e-08,1.182240584997e-04,2.299054982468e-03,2.417279040967e-03,1.102417279041e+00
7.450000000000e-08,7.619052402225e-04,1.741369654743e-04,9.360422056967e-04,1.100936042206e+00
7.475000000000e-08,1.405586421945e-03,1.920824638821e-03,3.326411060766e-03,1.103326411061e+00
7.500000000000e-08,2.049267603668e-03,5.711647593597e-04,2.620432363028e-03,1.102620432363e+00
7.525000000000e-08,2.278230275893e-03,1.040597945363e-03,3.318828221256e-03,1.103318828221e+00
7.550000000000e-08,2.507192948118e-03,1.923874792676e-03,4.431067740795e-03,1.104431067741e+00
7.575000000000e-08,2.736155620343e-03,2.443692810535e-03,5.179848430878e-03,1.105179848431e+00
7.600000000000e-08,2.965118292569e-03,1.791361925547e-03,4.756480218116e-03,1.104756480218e+00
7.625000000000e-08,3.194080964794e-03,7.387555523731e-04,3.932836517167e-03,1.103932836517e+00
7.650000000000e-08,3.423043637019e-03,-2.491913035885e-03,9.311306011337e-04,1.100931130601e+00
7.675000000000e-08,3.652006309244e-03,9.632546738501e-04,4.615260983094e-03,1.104615260983e+00
7.700000000000e-08,3.880968981469e-03,-3.333464350290e-04,3.547622546440e-03,1.103547622546e+00
7.725000000000e-08,4.109931653694e-03,-6.980226570592e-04,3.411908996635e-03,1.103411908997e+00
7.750000000000e-08,4.338894325919e-03,2.740388475293e-03,7.079282801212e-03,1.107079282801e+00
7.775000000000e-08,4.160013404737e-03,-1.274803395726e-03,2.885210009012e-03,1.102885210009e+00
7.800000000000e-08,3.981132483555e-03,-1.263119409838e-03,2.718013073717e-03,1.102718013074e+00
7.825000000000e-08,3.802251562374e-03,-2.066120986142e-03,1.736130576231e-03,1.101736130576e+00
7.850000000000e-08,3.623370641192e-03,-2.932964706634e-03,6.904059345575e-04,1.100690405935e+00
7.875000000000e-08,3.444489720010e-03,-3.627732294112e-04,3.081716490599e-03,1.103081716491e+00
7.900000000000e-08,3.265608798828e-03,-2.183466864919e-03,1.082141933909e-03,1.101082141934e+00
7.925000000000e-08,3.086727877646e-03,-2.014889005520e-03,1.071838872126e-03,1.101071838872e+00
7.950000000000e-08,2.907846956464e-03,1.527429564283e-03,4.435276520747e-03,1.104435276521e+00
7.975000000000e-08,2.728966035282e-03,1.932112285142e-05,2.748287158133e-03,1.102748287158e+00
8.000000000000e-08,2.550085114100e-03,-1.021371490469e-03,1.528713623631e-03,1.101528713624e+00
