time_s,n_slow_v,n_fast_v,n_bg_v,vdd_healthy_v
6.725000000000e-08,-2.851699876163e-03,-1.331437855698e-03,-4.183137731860e-03,1.095816862268e+00
6.750000000000e-08,-3.621877709410e-03,-1.173292056685e-03,-4.795169766096e-03,1.095204830234e+00
6.775000000000e-08,-3.019275457478e-03,2.891945333377e-03,-1.273301241012e-04,1.099872669876e+00
6.800000000000e-08,-2.416673205545e-03,-9.382249486927e-04,-3.354898154238e-03,1.096645101846e+00
6.825000000000e-08,-1.814070953612e-03,-1.684307677358e-05,-1.830914030386e-03,1.098169085970e+00
6.850000000000e-08,-1.211468701680e-03,8.566212432739e-04,-3.548474584059e-04,1.099645152542e+00
6.875000000000e-08,-6.088664497473e-04,2.600530437787e-03,1.991663988040e-03,1.101991663988e+00
6.900000000000e-08,-6.264197814669e-06,-5.414648913994e-04,-5.477290892141e-04,1.099452270911e+00
6.925000000000e-08,5.963380541179e-04,-1.629305274410e-04,4.334075266769e-04,1.100433407527e+00
6.950000000000e-08,1.198940306051e-03,3.000000000000e-03,4.198940306051e-03,1.104198940306e+00
6.975000000000e-08,1.801542557983e-03,9.939146367761e-04,2.795457194759e-03,1.102795457195e+00
7.000000000000e-08,2.404144809916e-03,7.028071085182e-04,3.106951918434e-03,1.103106951918e+00
7.025000000000e-08,2.270875100701e-03,3.906057202413e-04,2.661480820943e-03,1.102661480821e+00
7.050000000000e-08,2.137605391487e-03,-1.579698502067e-03,5.579068894198e-04,1.100557906889e+00
7.075000000000e-08,2.004335682273e-03,2.682046088971e-03,4.686381771244e-03,1.104686381771e+00
7.100000000000e-08,1.871065973059e-03,1.576132231472e-04,2.028679196206e-03,1.102028679196e+00
7.125000000000e-08,1.737796263844e-03,7.528427581093e-04,2.490639021954e-03,1.102490639022e+00
7.150000000000e-08,1.604526554630e-03,-1.675021912433e-03,-7.049535780275e-05,1.099929504642e+00
7.175000000000e-08,1.471256845416e-03,5.703033748043e-04,2.041560220220e-03,1.102041560220e+00
7.200000000000e-08,1.337987136201e-03,1.071085121616e-04,1.445095648363e-03,1.101445095648e+00
7.225000000000e-08,1.204717426987e-03,-6.990859753391e-04,5.056314516478e-04,1.100505631452e+00
7.250000000000e-08,1.071447717773e-03,-2.834545588820e-03,-1.763097871047e-03,1.098236902129e+00
7.275000000000e-08,5.701356015832e-04,-2.648058598465e-03,-2.077922996882e-03,1.097922077003e+00
7.300000000000e-08,6.882348539381e-05,-1.434972394509e-03,-1.366148909116e-03,1.098633851091e+00
7.325000000000e-08,-4.324886307956e-04,-1.617469139038e-03,-2.049957769834e-03,1.097950042230e+00
7.350000000000e-08,-9.338007469850e-04,4.218403415431e-05,-8.916167128307e-04,1.099108383287e+00
7.375000000000e-08,-1.435112863174e-03,1.188532810101e-04,-1.316259582164e-03,1.098683740418e+00
7.400000000000e-08,-1.936424979364e-03,2.814382316590e-03,8.779573372259e-04,1.100877957337e+00
7.425000000000e-08,-2.437737095553e-03,1.921745494706e-03,-5.159916008473e-04,1.099484008399e+00
7.450000000000e-08,-2.939049211743e-03,-2.242276677251e-03,-5.181325888994e-03,1.094818674111e+00
7.475000000000e-08,-3.440361327932e-03,-2.502730083855e-03,-5.943091411787e-03,1.094056908588e+00
7.500000000000e-08,-3.941673444122e-03,-1.752414278809e-03,-5.694087722930e-03,1.094305912277e+00
7.525000000000e-08,-3.047506099709e-03,-2.002398104086e-03,-5.049904203795e-03,1.094950095796e+00
7.550000000000e-08,-2.153338755297e-03,1.344661852723e-03,-8.086769025744e-04,1.099191323097e+00
7.575000000000e-08,-1.259171410885e-03,-1.208149100039e-03,-2.467320510924e-03,1.097532679489e+00
7.600000000000e-08,-3.650040664729e-04,7.733442082572e-04,4.083401417842e-04,1.100408340142e+00
7.625000000000e-08,5.291632779392e-04,2.272080177042e-03,2.801243454981e-03,1.102801243455e+00
7.650000000000e-08,1.423330622351e-03,2.304394899496e-03,3.727725521847e-03,1.103727725522e+00
7.675000000000e-08,2.317497966764e-03,3.000000000000e-03,5.317497966764e-03,1.105317497967e+00
7.700000000000e-08,3.211665311176e-03,-7.799475673767e-04,2.431717743799e-03,1.102431717744e+00
7.725000000000e-08,4.105832655588e-03,2.855913566008e-03,6.961746221596e-03,1.106961746222e+00
7.750000000000e-08,5.000000000000e-03,6.526893703114e-05,5.065268937031e-03,1.105065268937e+00
7.775000000000e-08,4.899132268094e-03,-3.060873795743e-04,4.593044888520e-03,1.104593044889e+00
7.800000000000e-08,4.798264536188e-03,-1.817663429126e-03,2.980601107062e-03,1.102980601107e+00
7.825000000000e-08,4.697396804282e-03,1.026631603371e-03,5.724028407652e-03,1.105724028408e+00
7.850000000000e-08,4.596529072376e-03,-1.336089542211e-03,3.260439530165e-03,1.103260439530e+00
7.875000000000e-08,4.495661340470e-03,2.532303375557e-03,7.027964716026e-03,1.107027964716e+00
7.900000000000e-08,4.394793608563e-03,2.671456184569e-03,7.066249793132e-03,1.107066249793e+00
7.925000000000e-08,4.293925876657e-03,1.143935661246e-03,5.437861537903e-03,1.105437861538e+00
7.950000000000e-08,4.193058144751e-03,-1.205977849453e-04,4.072460359806e-03,1.104072460360e+00
7.975000000000e-08,4.092190412845e-03,1.403423765443e-03,5.495614178289e-03,1.105495614178e+00
8.000000000000e-08,3.991322680939e-03,-3.672563878647e-04,3.624066293074e-03,1.103624066293e+00
